time,tag,value
2025-12-02T09:46:52Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T20:25:08Z
2025-12-02T09:46:53Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:46:54Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:46:54Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T20:25:08Z
2025-12-02T09:46:55Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:46:55Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:46:55Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T20:25:08Z
2025-12-02T09:46:57Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:46:57Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:46:57Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T20:25:08Z
2025-12-02T09:46:59Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:46:59Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:46:59Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:00Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:01Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:01Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:02Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:02Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:03Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:04Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:04Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:04Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:06Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:06Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:06Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:07Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:08Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:08Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:09Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:10Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:10Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:11Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:11Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:11Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:13Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:13Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:13Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:15Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:15Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:15Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:16Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:17Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:17Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:18Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:18Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:19Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:20Z,DCSRelay/VI1GGIO137.SPCSO.stVal,TRUE
2025-12-02T09:47:20Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:20Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:32Z
2025-12-02T09:47:22Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:47:22Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:22Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:55Z
2025-12-02T09:47:23Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:47:24Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:24Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:55Z
2025-12-02T09:47:25Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
2025-12-02T09:47:25Z,DCSRelay/VI1GGIO137.SPCSO.q,0000000000000
2025-12-02T09:47:26Z,DCSRelay/VI1GGIO137.SPCSO.t,2025-11-28T23:16:55Z
2025-12-02T09:47:27Z,DCSRelay/VI1GGIO137.SPCSO.stVal,FALSE
